,hash,x,y,culture_100m,culture_250m,culture_500m,culture_750m,culture_1km
4218,120310101320211,55.63023533536645,37.65563964843729,0,0,0,0,0
4219,120310101320212,55.62401939071567,37.64465332031227,0,0,0,0,1
4220,120310101320213,55.62401939071567,37.65563964843729,0,0,1,1,1
4221,120310101320223,55.61158453088292,37.63366699218728,0,0,0,0,0
4222,120310101320230,55.61780245591656,37.64465332031227,0,0,0,0,1
4223,120310101320231,55.61780245591656,37.65563964843729,0,0,1,1,1
4224,120310101320233,55.61158453088292,37.65563964843729,0,0,0,0,0
4225,120310101320300,55.63023533536645,37.66662597656228,0,0,0,2,2
4226,120310101320301,55.63023533536645,37.67761230468727,0,1,2,2,2
4227,120310101320302,55.62401939071567,37.66662597656228,0,0,0,2,2
4228,120310101320303,55.62401939071567,37.67761230468727,0,0,1,1,2
4229,120310101320313,55.62401939071567,37.69958496093728,0,0,0,0,1
4230,120310101320320,55.61780245591656,37.66662597656228,0,0,0,1,1
4231,120310101320322,55.61158453088292,37.66662597656228,0,0,0,0,0
4232,120310101320330,55.61780245591656,37.68859863281229,0,0,1,1,1
4233,120310101320331,55.61780245591656,37.69958496093728,0,0,1,2,3
4234,120310101320333,55.61158453088292,37.69958496093728,0,0,1,1,3
4235,120310101321000,55.65508921421172,37.71057128906228,0,0,0,2,3
4236,120310101321001,55.65508921421172,37.72155761718728,0,0,0,0,1
4237,120310101321002,55.64887722929145,37.71057128906228,0,0,1,1,1
4238,120310101321003,55.64887722929145,37.72155761718728,0,0,1,1,1
4239,120310101321010,55.65508921421172,37.73254394531229,0,0,0,0,0
4240,120310101321011,55.65508921421172,37.74353027343728,0,0,1,1,1
4241,120310101321012,55.64887722929145,37.73254394531229,0,0,0,0,0
4242,120310101321013,55.64887722929145,37.74353027343728,0,0,0,0,0
4243,120310101321020,55.64266425456805,37.71057128906228,0,0,0,1,1
4244,120310101321021,55.64266425456805,37.72155761718728,0,0,0,1,1
4245,120310101321022,55.63645028995515,37.71057128906228,0,0,0,0,0
4246,120310101321023,55.63645028995515,37.72155761718728,0,0,0,0,0
4247,120310101321030,55.64266425456805,37.73254394531229,0,0,0,0,0
4248,120310101321031,55.64266425456805,37.74353027343728,0,0,0,0,0
4249,120310101321032,55.63645028995515,37.73254394531229,0,0,0,1,1
4250,120310101321033,55.63645028995515,37.74353027343728,0,0,1,1,1
4251,120310101321100,55.65508921421172,37.75451660156227,0,0,0,3,3
4252,120310101321101,55.65508921421172,37.76550292968729,0,1,2,2,2
4253,120310101321102,55.64887722929145,37.75451660156227,0,0,0,0,1
4254,120310101321103,55.64887722929145,37.76550292968729,0,0,0,1,1
4255,120310101321110,55.65508921421172,37.77648925781228,0,0,0,0,1
4256,120310101321120,55.64266425456805,37.75451660156227,0,0,0,0,0
4257,120310101321121,55.64266425456805,37.76550292968729,0,0,0,0,0
4258,120310101321122,55.63645028995515,37.75451660156227,0,0,0,0,2
4259,120310101321123,55.63645028995515,37.76550292968729,0,0,1,1,1
4260,120310101321130,55.64266425456805,37.77648925781228,0,0,0,0,0
4261,120310101321131,55.64266425456805,37.78747558593729,0,0,0,0,1
4262,120310101321132,55.63645028995515,37.77648925781228,0,0,0,1,1
4263,120310101321133,55.63645028995515,37.78747558593729,0,0,0,0,1
4264,120310101321201,55.63023533536645,37.72155761718728,0,0,0,0,0
4265,120310101321202,55.62401939071567,37.71057128906228,0,0,0,0,1
4266,120310101321203,55.62401939071567,37.72155761718728,0,0,0,0,0
4267,120310101321210,55.63023533536645,37.73254394531229,0,0,0,1,1
4268,120310101321211,55.63023533536645,37.74353027343728,0,0,1,1,1
4269,120310101321212,55.62401939071567,37.73254394531229,0,0,0,0,1
4270,120310101321213,55.62401939071567,37.74353027343728,0,0,0,1,2
4271,120310101321220,55.61780245591656,37.71057128906228,0,0,1,1,3
4272,120310101321221,55.61780245591656,37.72155761718728,0,0,1,1,3
4273,120310101321222,55.61158453088292,37.71057128906228,0,0,1,3,4
4274,120310101321223,55.61158453088292,37.72155761718728,0,0,3,3,4
4275,120310101321230,55.61780245591656,37.73254394531229,0,0,2,3,3
4276,120310101321231,55.61780245591656,37.74353027343728,0,0,2,2,3
4277,120310101321232,55.61158453088292,37.73254394531229,0,0,1,4,5
4278,120310101321233,55.61158453088292,37.74353027343728,0,0,0,3,4
4279,120310101321300,55.63023533536645,37.75451660156227,0,0,0,0,3
4280,120310101321301,55.63023533536645,37.76550292968729,0,0,1,1,1
4281,120310101321302,55.62401939071567,37.75451660156227,0,0,1,1,1
4282,120310101321320,55.61780245591656,37.75451660156227,0,0,1,1,1
4283,120310101321321,55.61780245591656,37.76550292968729,0,0,0,0,1
4284,120310101321322,55.61158453088292,37.75451660156227,0,0,0,1,1
4285,120310101321323,55.61158453088292,37.76550292968729,0,0,0,0,0
4286,120310101322000,55.60536561552858,37.62268066406229,0,0,1,1,1
4287,120310101322001,55.60536561552858,37.63366699218728,0,0,0,0,1
4288,120310101322002,55.59914570976734,37.62268066406229,0,0,0,0,1
4289,120310101322010,55.60536561552858,37.64465332031227,0,0,0,0,0
4290,120310101322011,55.60536561552858,37.65563964843729,0,0,0,0,0
4291,120310101322012,55.59914570976734,37.64465332031227,0,0,0,1,2
4292,120310101322013,55.59914570976734,37.65563964843729,0,0,1,1,3
4293,120310101322020,55.59292481351315,37.62268066406229,0,0,0,0,0
4294,120310101322023,55.586702926679884,37.63366699218728,0,0,0,0,1
4295,120310101322030,55.59292481351315,37.64465332031227,1,1,1,1,2
4296,120310101322031,55.59292481351315,37.65563964843729,0,0,1,2,2
4297,120310101322032,55.586702926679884,37.64465332031227,0,0,0,2,2
4298,120310101322033,55.586702926679884,37.65563964843729,0,0,0,1,2
4299,120310101322100,55.60536561552858,37.66662597656228,0,0,0,0,1
4300,120310101322101,55.60536561552858,37.67761230468727,0,0,0,0,1
4301,120310101322102,55.59914570976734,37.66662597656228,0,0,1,2,2
4302,120310101322111,55.60536561552858,37.69958496093728,0,0,0,1,1
4303,120310101322120,55.59292481351315,37.66662597656228,0,0,0,2,2
4304,120310101322121,55.59292481351315,37.67761230468727,0,0,0,0,1
4305,120310101322122,55.586702926679884,37.66662597656228,0,0,0,1,1
4306,120310101322123,55.586702926679884,37.67761230468727,0,0,0,3,3
4307,120310101322132,55.586702926679884,37.68859863281229,0,0,2,2,2
4308,120310101322133,55.586702926679884,37.69958496093728,0,0,0,0,2
4309,120310101322210,55.58048004918148,37.64465332031227,0,0,1,1,1
4310,120310101322211,55.58048004918148,37.65563964843729,0,0,1,1,2
4311,120310101322212,55.57425618093194,37.64465332031227,0,0,0,0,1
4312,120310101322213,55.57425618093194,37.65563964843729,0,0,0,0,2
4313,120310101322220,55.56803132184528,37.62268066406229,0,0,0,0,0
4314,120310101322221,55.56803132184528,37.63366699218728,0,0,0,0,0
4315,120310101322222,55.56180547183554,37.62268066406229,0,0,0,0,0
4316,120310101322223,55.56180547183554,37.63366699218728,0,0,0,0,0
4317,120310101322230,55.56803132184528,37.64465332031227,0,0,0,0,0
4318,120310101322232,55.56180547183554,37.64465332031227,0,0,0,0,0
4319,120310101322300,55.58048004918148,37.66662597656228,0,0,1,2,2
4320,120310101322301,55.58048004918148,37.67761230468727,0,0,1,3,4
4321,120310101322302,55.57425618093194,37.66662597656228,0,1,1,1,2
4322,120310101322303,55.57425618093194,37.67761230468727,0,0,0,1,2
4323,120310101322310,55.58048004918148,37.68859863281229,0,0,2,2,3
4324,120310101322311,55.58048004918148,37.69958496093728,0,0,0,0,2
4325,120310101322322,55.56180547183554,37.66662597656228,0,0,0,0,0
4326,120310101322323,55.56180547183554,37.67761230468727,0,0,0,0,0
4327,120310101322332,55.56180547183554,37.68859863281229,0,0,0,0,0
4328,120310101322333,55.56180547183554,37.69958496093728,0,0,0,0,0
4329,120310101323000,55.60536561552858,37.71057128906228,0,0,0,2,3
4330,120310101323001,55.60536561552858,37.72155761718728,0,0,1,3,3
4331,120310101323002,55.59914570976734,37.71057128906228,0,0,1,1,1
4332,120310101323003,55.59914570976734,37.72155761718728,0,0,1,1,1
4333,120310101323010,55.60536561552858,37.73254394531229,0,0,0,2,4
4334,120310101323011,55.60536561552858,37.74353027343728,0,1,2,2,2
4335,120310101323012,55.59914570976734,37.73254394531229,0,0,0,0,1
4336,120310101323013,55.59914570976734,37.74353027343728,0,0,0,1,2
4337,120310101323021,55.59292481351315,37.72155761718728,0,0,0,0,0
4338,120310101323030,55.59292481351315,37.73254394531229,0,0,0,0,0
4339,120310101323031,55.59292481351315,37.74353027343728,0,0,0,0,0
4340,120310101323032,55.586702926679884,37.73254394531229,0,0,0,0,0
4341,120310101323033,55.586702926679884,37.74353027343728,0,0,0,0,0
4342,120310101323100,55.60536561552858,37.75451660156227,0,0,0,2,2
4343,120310101323103,55.59914570976734,37.76550292968729,0,0,0,0,0
4344,120310101323120,55.59292481351315,37.75451660156227,0,0,0,0,0
4345,120310101323121,55.59292481351315,37.76550292968729,0,0,0,0,0
4346,120310101323122,55.586702926679884,37.75451660156227,0,0,0,0,0
4347,120310101323123,55.586702926679884,37.76550292968729,0,0,0,0,0
4348,120310101323133,55.586702926679884,37.78747558593729,0,0,0,0,0
4349,120310101323210,55.58048004918148,37.73254394531229,0,0,0,0,0
4350,120310101323211,55.58048004918148,37.74353027343728,0,0,0,0,0
4351,120310101323213,55.57425618093194,37.74353027343728,0,0,0,0,0
4352,120310101323222,55.56180547183554,37.71057128906228,0,0,0,0,0
4353,120310101323223,55.56180547183554,37.72155761718728,0,0,0,0,0
4354,120310101323230,55.56803132184528,37.73254394531229,0,0,0,0,0
4355,120310101323232,55.56180547183554,37.73254394531229,0,0,0,0,0
4356,120310101330012,55.64887722929145,37.82043457031229,0,0,0,0,0
4357,120310101330020,55.64266425456805,37.79846191406228,0,0,0,1,1
4358,120310101330021,55.64266425456805,37.80944824218727,0,0,0,0,1
4359,120310101330022,55.63645028995515,37.79846191406228,0,1,2,2,2
4360,120310101330030,55.64266425456805,37.82043457031229,0,0,0,0,0
4361,120310101330031,55.64266425456805,37.83142089843727,0,0,0,0,0
4362,120310101330103,55.64887722929145,37.85339355468728,0,0,0,0,0
4363,120310101330110,55.65508921421172,37.86437988281227,0,0,0,0,0
4364,120310101330111,55.65508921421172,37.87536621093729,0,0,0,0,0
4365,120310101330112,55.64887722929145,37.86437988281227,0,0,0,0,0
4366,120310101330113,55.64887722929145,37.87536621093729,0,0,0,0,0
4367,120310101330120,55.64266425456805,37.84240722656229,0,0,0,0,0
4368,120310101330121,55.64266425456805,37.85339355468728,0,0,0,0,0
4369,120310101330122,55.63645028995515,37.84240722656229,0,0,0,0,0
4370,120310101330123,55.63645028995515,37.85339355468728,0,0,0,0,0
4371,120310101330130,55.64266425456805,37.86437988281227,0,0,0,0,0
4372,120310101330200,55.63023533536645,37.79846191406228,0,0,1,1,2
4373,120310101330211,55.63023533536645,37.83142089843727,0,0,0,0,0
4374,120310101330300,55.63023533536645,37.84240722656229,0,0,0,0,0
4375,120310101330301,55.63023533536645,37.85339355468728,0,0,0,0,0
4376,120310101330302,55.62401939071567,37.84240722656229,0,0,0,0,0
4377,120310101330303,55.62401939071567,37.85339355468728,0,0,0,0,0
4378,120310101330310,55.63023533536645,37.86437988281227,0,0,0,0,0
4379,120310101330311,55.63023533536645,37.87536621093729,0,0,0,0,0
4380,120310101330312,55.62401939071567,37.86437988281227,0,0,0,0,0
4381,120310101331000,55.65508921421172,37.88635253906227,0,0,0,0,0
4382,120310101331010,55.65508921421172,37.90832519531227,0,0,0,0,0
4383,120310101331011,55.65508921421172,37.91931152343729,0,0,0,0,0
4384,120310101331020,55.64266425456805,37.88635253906227,0,0,0,0,0
4385,120310101331100,55.65508921421172,37.93029785156228,0,0,0,0,0
4386,120310101331101,55.65508921421172,37.94128417968727,0,0,0,0,0
4387,120310101331103,55.64887722929145,37.94128417968727,0,0,0,0,0
4388,120310101331110,55.65508921421172,37.95227050781229,0,0,0,0,0
4389,120310101331111,55.65508921421172,37.96325683593728,0,0,0,0,0
4390,120310101331112,55.64887722929145,37.95227050781229,0,0,0,0,0
4391,120310101331113,55.64887722929145,37.96325683593728,0,0,0,0,0
4392,120310101331120,55.64266425456805,37.93029785156228,0,0,0,0,0
4393,120310101331121,55.64266425456805,37.94128417968727,0,0,0,0,0
4394,120310101331123,55.63645028995515,37.94128417968727,0,0,0,0,0
4395,120310101331130,55.64266425456805,37.95227050781229,0,0,0,0,0
4396,120310101331303,55.62401939071567,37.94128417968727,0,0,0,0,0
4397,120310101331312,55.62401939071567,37.95227050781229,0,0,0,0,0
4398,120310101331331,55.61780245591656,37.96325683593728,0,0,0,0,0
4399,120310101331333,55.61158453088292,37.96325683593728,0,0,0,0,0
4400,120310101332000,55.60536561552858,37.79846191406228,0,0,0,0,0
4401,120310101332001,55.60536561552858,37.80944824218727,0,0,0,0,0
4402,120310101332002,55.59914570976734,37.79846191406228,0,0,0,0,0
4403,120310101332022,55.586702926679884,37.79846191406228,0,0,0,0,0
4404,120310101332113,55.59914570976734,37.87536621093729,0,0,0,0,0
4405,120310101332212,55.57425618093194,37.82043457031229,0,0,0,0,0
4406,120310101332223,55.56180547183554,37.80944824218727,0,0,0,0,0
4407,120310101332230,55.56803132184528,37.82043457031229,0,0,0,0,0
4408,120310101332232,55.56180547183554,37.82043457031229,0,0,0,0,0
4409,120310101332322,55.56180547183554,37.84240722656229,0,0,0,0,0
4410,120310101332323,55.56180547183554,37.85339355468728,0,0,0,0,0
4411,120310101332332,55.56180547183554,37.86437988281227,0,0,0,0,0
4412,120310101333002,55.59914570976734,37.88635253906227,0,0,0,0,0
4413,120310101333020,55.59292481351315,37.88635253906227,0,0,0,0,0
4414,120310101333022,55.586702926679884,37.88635253906227,0,0,0,0,0
4415,120310101333023,55.586702926679884,37.89733886718729,0,0,0,0,0
4416,120310101333032,55.586702926679884,37.90832519531227,0,0,0,0,0
4417,120310101333033,55.586702926679884,37.91931152343729,0,0,0,0,0
4418,120310101333111,55.60536561552858,37.96325683593728,0,0,0,0,0
4419,120310101333201,55.58048004918148,37.89733886718729,0,0,0,0,0
4420,120310101333203,55.57425618093194,37.89733886718729,0,0,0,0,0
4421,120310101333210,55.58048004918148,37.90832519531227,0,0,0,0,0
4422,120310101333211,55.58048004918148,37.91931152343729,0,0,0,0,0
4423,120310101333212,55.57425618093194,37.90832519531227,0,0,0,0,0
4424,120310101333230,55.56803132184528,37.90832519531227,0,0,0,0,0
4425,120310101333321,55.56803132184528,37.94128417968727,0,0,0,0,0
4426,120310101333331,55.56803132184528,37.96325683593728,0,0,0,0,0
4427,120310102000101,55.5555786308168,36.62292480468728,0,0,0,0,0
4428,120310102000102,55.54935079870315,36.61193847656229,0,0,0,0,0
4429,120310102000103,55.54935079870315,36.62292480468728,0,0,0,0,0
4430,120310102001011,55.5555786308168,36.68884277343729,0,0,0,0,0
4431,120310102001013,55.54935079870315,36.68884277343729,0,0,0,0,0
4432,120310102001100,55.5555786308168,36.69982910156228,0,0,0,0,0
4433,120310102001102,55.54935079870315,36.69982910156228,0,0,0,0,0
4434,120310102001120,55.54312197540876,36.69982910156228,0,0,0,0,0
4435,120310102001231,55.51819676870765,36.68884277343729,0,0,0,0,0
4436,120310102001233,55.51196298822276,36.68884277343729,0,0,0,0,0
4437,120310102001320,55.51819676870765,36.69982910156228,0,0,0,0,0
4438,120310102003001,55.50572821604268,36.66687011718728,0,0,0,0,0
4439,120310102003011,55.50572821604268,36.68884277343729,0,0,0,0,0
4440,120310102013113,55.49949245208174,36.90856933593729,0,0,0,0,0
4441,120310102013133,55.487017948474985,36.90856933593729,0,0,0,0,0
4442,120310102013312,55.474539476718114,36.89758300781227,0,0,0,0,0
4443,120310102020102,55.44957062601914,36.61193847656229,0,0,0,0,0
4444,120310102020120,55.44332593218268,36.61193847656229,0,0,0,0,0
4445,120310102020123,55.4370802457109,36.62292480468728,0,0,0,0,0
4446,120310102020313,55.42458589452027,36.64489746093728,0,0,0,0,0
4447,120310102021201,55.43083356651851,36.66687011718728,0,0,0,0,0
4448,120310102021202,55.42458589452027,36.65588378906229,0,0,0,0,0
4449,120310102021320,55.41833722963099,36.69982910156228,0,0,0,0,0
4450,120310102021321,55.41833722963099,36.71081542968727,0,0,0,0,0
4451,120310102021323,55.41208757176551,36.71081542968727,0,0,0,0,0
4452,120310102021330,55.41833722963099,36.72180175781228,0,0,0,0,0
4453,120310102021331,55.41833722963099,36.73278808593727,0,0,0,0,0
4454,120310102021332,55.41208757176551,36.72180175781228,0,0,0,0,0
4455,120310102022023,55.3870790088392,36.57897949218729,0,0,0,0,0
4456,120310102022201,55.38082438481625,36.57897949218729,0,0,0,0,0
4457,120310102023031,55.39333263946057,36.68884277343729,0,0,0,0,0
4458,120310102023033,55.3870790088392,36.68884277343729,0,0,0,0,0
4459,120310102023100,55.40583692083867,36.69982910156228,0,0,0,0,0
4460,120310102023101,55.40583692083867,36.71081542968727,0,0,0,0,0
4461,120310102023110,55.40583692083867,36.72180175781228,0,0,0,0,0
4462,120310102023111,55.40583692083867,36.73278808593727,0,0,0,0,0
4463,120310102023113,55.39958527676538,36.73278808593727,0,0,0,0,0
4464,120310102023120,55.39333263946057,36.69982910156228,0,0,0,0,0
4465,120310102023121,55.39333263946057,36.71081542968727,0,0,0,0,0
4466,120310102023130,55.39333263946057,36.72180175781228,0,0,0,0,0
4467,120310102023131,55.39333263946057,36.73278808593727,0,0,0,0,0
4468,120310102023132,55.3870790088392,36.72180175781228,0,0,0,0,0
4469,120310102023133,55.3870790088392,36.73278808593727,0,0,0,0,0
4470,120310102023211,55.38082438481625,36.68884277343729,0,0,0,0,0
4471,120310102023213,55.37456876730678,36.68884277343729,0,0,0,0,0
4472,120310102023300,55.38082438481625,36.69982910156228,0,0,0,0,0
4473,120310102023301,55.38082438481625,36.71081542968727,0,0,0,0,0
4474,120310102023302,55.37456876730678,36.69982910156228,0,0,0,0,0
4475,120310102023310,55.38082438481625,36.72180175781228,0,0,0,0,0
4476,120310102023311,55.38082438481625,36.73278808593727,0,0,0,0,0
4477,120310102023312,55.37456876730678,36.72180175781228,0,0,0,0,0
4478,120310102023313,55.37456876730678,36.73278808593727,0,0,0,0,0
4479,120310102023331,55.36831215622584,36.73278808593727,0,0,0,0,0
4480,120310102030301,55.43083356651851,36.79870605468729,0,0,0,0,0
4481,120310102030313,55.42458589452027,36.82067871093729,0,0,0,0,0
4482,120310102030321,55.41833722963099,36.79870605468729,0,0,0,0,0
4483,120310102030323,55.41208757176551,36.79870605468729,0,0,0,0,0
4484,120310102030330,55.41833722963099,36.80969238281228,0,0,0,0,0
4485,120310102031210,55.43083356651851,36.85363769531229,0,0,0,0,1
4486,120310102031211,55.43083356651851,36.86462402343728,0,1,1,1,1
4487,120310102031213,55.42458589452027,36.86462402343728,0,0,0,1,1
4488,120310102031220,55.41833722963099,36.83166503906229,0,0,0,0,0
4489,120310102031230,55.41833722963099,36.85363769531229,0,0,0,0,0
4490,120310102031300,55.43083356651851,36.87561035156229,0,0,0,1,1
4491,120310102031322,55.41208757176551,36.87561035156229,0,0,0,0,0
4492,120310102032020,55.39333263946057,36.74377441406228,0,0,0,0,0
4493,120310102032022,55.3870790088392,36.74377441406228,0,0,0,0,0
4494,120310102032023,55.3870790088392,36.75476074218727,0,0,0,0,0
4495,120310102032030,55.39333263946057,36.76574707031229,0,0,0,0,0
4496,120310102032032,55.3870790088392,36.76574707031229,0,0,0,0,0
4497,120310102032101,55.40583692083867,36.79870605468729,0,0,0,0,0
4498,120310102032201,55.38082438481625,36.75476074218727,0,0,0,0,0
4499,120310102032202,55.37456876730678,36.74377441406228,0,0,0,0,0
4500,120310102032210,55.38082438481625,36.76574707031229,0,0,0,0,0
4501,120310102032212,55.37456876730678,36.76574707031229,0,0,0,0,0
4502,120310102032221,55.36831215622584,36.75476074218727,0,0,0,0,0
4503,120310102032223,55.36205455148851,36.75476074218727,0,0,0,0,0
4504,120310102032233,55.36205455148851,36.77673339843728,0,0,0,0,0
4505,120310102032302,55.37456876730678,36.78771972656227,0,0,0,0,0
4506,120310102032303,55.37456876730678,36.79870605468729,0,0,0,0,0
4507,120310102100101,55.5555786308168,36.97448730468727,0,0,0,0,0
4508,120310102100103,55.54935079870315,36.97448730468727,0,0,0,0,0
4509,120310102100132,55.536892160847785,36.98547363281229,0,0,0,0,0
4510,120310102100230,55.51819676870765,36.94152832031228,0,0,0,0,0
4511,120310102100231,55.51819676870765,36.95251464843729,0,0,0,0,0
4512,120310102100233,55.51196298822276,36.95251464843729,0,0,0,0,0
4513,120310102100303,55.524429557582984,36.97448730468727,0,0,0,0,0
4514,120310102100311,55.53066135493444,36.99645996093727,0,0,0,0,0
4515,120310102100312,55.524429557582984,36.98547363281229,0,0,0,0,0
4516,120310102100313,55.524429557582984,36.99645996093727,0,0,0,0,0
4517,120310102100320,55.51819676870765,36.96350097656228,0,0,0,0,0
4518,120310102100321,55.51819676870765,36.97448730468727,0,0,0,0,0
4519,120310102100322,55.51196298822276,36.96350097656228,0,0,0,0,0
4520,120310102100323,55.51196298822276,36.97448730468727,0,0,0,0,0
4521,120310102100330,55.51819676870765,36.98547363281229,0,0,0,0,0
4522,120310102100332,55.51196298822276,36.98547363281229,0,0,0,0,0
4523,120310102101033,55.536892160847785,37.04040527343728,0,0,0,0,0
4524,120310102101100,55.5555786308168,37.05139160156227,0,0,0,0,0
4525,120310102101101,55.5555786308168,37.06237792968729,0,0,0,0,0
4526,120310102101102,55.54935079870315,37.05139160156227,0,0,0,0,0
4527,120310102101103,55.54935079870315,37.06237792968729,0,0,0,0,0
4528,120310102101110,55.5555786308168,37.07336425781228,0,0,0,0,0
4529,120310102101111,55.5555786308168,37.08435058593727,0,0,0,0,0
4530,120310102101112,55.54935079870315,37.07336425781228,0,0,0,0,0
4531,120310102101113,55.54935079870315,37.08435058593727,0,0,0,0,0
4532,120310102101120,55.54312197540876,37.05139160156227,0,0,0,0,0
4533,120310102101123,55.536892160847785,37.06237792968729,0,0,0,0,0
4534,120310102101130,55.54312197540876,37.07336425781228,0,0,0,0,0
4535,120310102101131,55.54312197540876,37.08435058593727,0,0,0,0,0
4536,120310102101132,55.536892160847785,37.07336425781228,0,0,0,0,0
4537,120310102101133,55.536892160847785,37.08435058593727,0,0,0,0,0
4538,120310102101200,55.53066135493444,37.00744628906227,0,0,0,0,0
4539,120310102101201,55.53066135493444,37.01843261718728,0,0,0,0,0
4540,120310102101210,55.53066135493444,37.02941894531227,0,0,0,0,0
4541,120310102101211,55.53066135493444,37.04040527343728,0,0,0,0,0
4542,120310102101220,55.51819676870765,37.00744628906227,0,0,0,0,0
4543,120310102101222,55.51196298822276,37.00744628906227,0,0,0,0,0
4544,120310102101223,55.51196298822276,37.01843261718728,0,0,0,0,0
4545,120310102101300,55.53066135493444,37.05139160156227,0,0,0,0,0
4546,120310102101301,55.53066135493444,37.06237792968729,0,0,0,0,0
4547,120310102101311,55.53066135493444,37.08435058593727,0,0,0,0,0
4548,120310102101312,55.524429557582984,37.07336425781228,0,0,0,0,0
4549,120310102101313,55.524429557582984,37.08435058593727,0,0,0,0,0
4550,120310102101332,55.51196298822276,37.07336425781228,0,0,0,0,0
4551,120310102102001,55.50572821604268,36.93054199218729,0,0,0,0,0
4552,120310102102002,55.49949245208174,36.91955566406227,0,0,0,0,0
4553,120310102102020,55.49325569625436,36.91955566406227,0,0,0,0,0
4554,120310102102110,55.50572821604268,36.98547363281229,0,0,0,0,0
4555,120310102102221,55.46829875256965,36.93054199218729,0,0,0,1,1
4556,120310102102223,55.46205703612727,36.93054199218729,0,0,0,0,1
4557,120310102102230,55.46829875256965,36.94152832031228,0,1,1,1,1
4558,120310102102232,55.46205703612727,36.94152832031228,0,0,1,1,1
4559,120310102103001,55.50572821604268,37.01843261718728,0,0,0,0,0
4560,120310102103212,55.474539476718114,37.02941894531227,0,0,0,0,0
4561,120310102103220,55.46829875256965,37.00744628906227,0,0,0,0,0
4562,120310102110103,55.54935079870315,37.15026855468729,0,0,0,0,0
4563,120310102110120,55.54312197540876,37.13928222656229,0,0,0,0,0
4564,120310102110121,55.54312197540876,37.15026855468729,0,0,0,0,0
4565,120310102110122,55.536892160847785,37.13928222656229,0,0,0,0,0
4566,120310102110123,55.536892160847785,37.15026855468729,0,0,0,0,0
4567,120310102110132,55.536892160847785,37.16125488281227,0,0,0,0,0
4568,120310102110202,55.524429557582984,37.09533691406229,0,0,0,0,0
4569,120310102110301,55.53066135493444,37.15026855468729,0,0,0,0,0
4570,120310102111022,55.536892160847785,37.18322753906228,0,0,0,0,0
4571,120310102111023,55.536892160847785,37.19421386718727,0,0,0,0,0
4572,120310102111201,55.53066135493444,37.19421386718727,0,0,0,0,0
4573,120310102111210,55.53066135493444,37.20520019531229,0,0,0,0,0
4574,120310102111212,55.524429557582984,37.20520019531229,0,0,0,0,0
4575,120310102111213,55.524429557582984,37.21618652343727,0,0,0,0,0
4576,120310102111230,55.51819676870765,37.20520019531229,0,0,0,0,0
4577,120310102111231,55.51819676870765,37.21618652343727,0,0,0,0,0
4578,120310102111302,55.524429557582984,37.22717285156229,0,0,0,0,0
4579,120310102111320,55.51819676870765,37.22717285156229,0,0,0,0,0
4580,120310102111322,55.51196298822276,37.22717285156229,0,0,0,0,0
4581,120310102113101,55.50572821604268,37.23815917968727,0,0,0,0,0
4582,120310102113111,55.50572821604268,37.26013183593728,0,0,0,0,0
4583,120310102113113,55.49949245208174,37.26013183593728,0,0,0,0,0
4584,120310102113130,55.49325569625436,37.24914550781229,0,0,0,0,0
4585,120310102113131,55.49325569625436,37.26013183593728,0,0,0,0,0
4586,120310102113133,55.487017948474985,37.26013183593728,0,0,0,0,0
4587,120310102113311,55.48077920865806,37.26013183593728,0,0,0,0,0
4588,120310102120031,55.44332593218268,36.95251464843729,0,0,0,0,0
4589,120310102130222,55.41208757176551,37.09533691406229,0,0,0,0,0
4590,120310102130333,55.41208757176551,37.17224121093729,0,0,0,0,0
4591,120310102131103,55.44957062601914,37.23815917968727,0,0,0,0,0
4592,120310102131112,55.44957062601914,37.24914550781229,0,0,0,0,0
4593,120310102131202,55.42458589452027,37.18322753906228,0,0,0,0,0
4594,120310102131222,55.41208757176551,37.18322753906228,0,0,1,1,1
4595,120310102131223,55.41208757176551,37.19421386718727,0,0,1,1,1
4596,120310102200333,55.311957931782786,36.64489746093728,0,0,0,0,0
4597,120310102201222,55.311957931782786,36.65588378906229,0,0,0,0,0
4598,120310102202110,55.30569138032287,36.63391113281229,0,0,0,0,0
4599,120310102202111,55.30569138032287,36.64489746093728,0,0,0,0,0
4600,120310102202113,55.29942383435933,36.64489746093728,0,0,0,0,0
4601,120310102203013,55.29942383435933,36.68884277343729,0,0,0,0,0
4602,120310102203321,55.26807118403025,36.71081542968727,0,0,0,0,0
4603,120310102210023,55.337014194278524,36.75476074218727,0,0,0,0,0
4604,120310102210201,55.33075161998691,36.75476074218727,0,0,0,0,0
4605,120310102210202,55.324488051530196,36.74377441406228,0,0,0,0,0
4606,120310102210203,55.324488051530196,36.75476074218727,0,0,0,0,0
4607,120310102210220,55.318223488823705,36.74377441406228,0,0,0,0,0
4608,120310102210221,55.318223488823705,36.75476074218727,0,0,0,0,0
4609,120310102210302,55.324488051530196,36.78771972656227,0,0,0,0,0
4610,120310102211112,55.349536360705294,36.89758300781227,0,0,0,0,0
4611,120310102212331,55.26807118403025,36.82067871093729,0,0,0,0,0
4612,120310102213320,55.26807118403025,36.87561035156229,0,0,0,0,0
4613,120310102310310,55.33075161998691,37.16125488281227,0,0,0,0,0
4614,120310102310312,55.324488051530196,37.16125488281227,0,0,0,0,0
4615,120310102310330,55.318223488823705,37.16125488281227,0,0,0,0,0
