,hash,x,y,food_100m,food_250m,food_500m,food_750m,food_1km
3256,120310101201320.0,55.717154643259434,37.40295410156228,0.0,1.0,15.0,22.0,33.0
3257,120310101201321.0,55.717154643259434,37.41394042968728,2.0,3.0,14.0,24.0,35.0
3258,120310101201322.0,55.71095255161478,37.40295410156228,0.0,2.0,8.0,19.0,22.0
3259,120310101201323.0,55.71095255161478,37.41394042968728,0.0,0.0,2.0,11.0,25.0
3260,120310101201330.0,55.717154643259434,37.42492675781228,1.0,2.0,8.0,18.0,29.0
3261,120310101201331.0,55.717154643259434,37.43591308593729,1.0,1.0,5.0,11.0,17.0
3262,120310101201333.0,55.71095255161478,37.43591308593729,1.0,1.0,3.0,7.0,10.0
3263,120310101202022.0,55.686134294790044,37.27111816406227,0.0,0.0,0.0,0.0,0.0
3264,120310101202023.0,55.686134294790044,37.28210449218729,0.0,0.0,0.0,0.0,0.0
3265,120310101202030.0,55.692340342706416,37.29309082031227,0.0,0.0,0.0,0.0,0.0
3266,120310101202031.0,55.692340342706416,37.30407714843729,0.0,0.0,0.0,0.0,0.0
3267,120310101202032.0,55.686134294790044,37.29309082031227,0.0,0.0,0.0,0.0,0.0
3268,120310101202033.0,55.686134294790044,37.30407714843729,0.0,0.0,0.0,0.0,0.0
3269,120310101202100.0,55.70474947103216,37.31506347656228,0.0,0.0,0.0,0.0,0.0
3270,120310101202101.0,55.70474947103216,37.32604980468727,0.0,0.0,0.0,0.0,0.0
3271,120310101202102.0,55.69854540142491,37.31506347656228,0.0,0.0,0.0,0.0,0.0
3272,120310101202103.0,55.69854540142491,37.32604980468727,0.0,0.0,0.0,0.0,0.0
3273,120310101202111.0,55.70474947103216,37.34802246093727,0.0,0.0,0.0,0.0,0.0
3274,120310101202112.0,55.69854540142491,37.33703613281228,0.0,0.0,0.0,0.0,0.0
3275,120310101202120.0,55.692340342706416,37.31506347656228,0.0,0.0,0.0,0.0,0.0
3276,120310101202121.0,55.692340342706416,37.32604980468727,0.0,0.0,0.0,0.0,0.0
3277,120310101202122.0,55.686134294790044,37.31506347656228,0.0,0.0,0.0,0.0,0.0
3278,120310101202200.0,55.67992725758926,37.27111816406227,0.0,0.0,0.0,0.0,0.0
3279,120310101202201.0,55.67992725758926,37.28210449218729,0.0,0.0,0.0,0.0,0.0
3280,120310101202202.0,55.67371923101753,37.27111816406227,0.0,0.0,0.0,0.0,0.0
3281,120310101202203.0,55.67371923101753,37.28210449218729,0.0,0.0,0.0,0.0,0.0
3282,120310101202210.0,55.67992725758926,37.29309082031227,0.0,0.0,0.0,0.0,0.0
3283,120310101202211.0,55.67992725758926,37.30407714843729,0.0,0.0,0.0,0.0,0.0
3284,120310101202212.0,55.67371923101753,37.29309082031227,0.0,0.0,0.0,0.0,0.0
3285,120310101202221.0,55.66751021498833,37.28210449218729,0.0,0.0,0.0,0.0,0.0
3286,120310101202223.0,55.6613002094152,37.28210449218729,0.0,0.0,0.0,0.0,0.0
3287,120310101202230.0,55.66751021498833,37.29309082031227,0.0,0.0,0.0,0.0,0.0
3288,120310101202232.0,55.6613002094152,37.29309082031227,0.0,0.0,0.0,0.0,0.0
3289,120310101202233.0,55.6613002094152,37.30407714843729,0.0,0.0,0.0,0.0,0.0
3290,120310101202300.0,55.67992725758926,37.31506347656228,0.0,0.0,0.0,0.0,0.0
3291,120310101202301.0,55.67992725758926,37.32604980468727,0.0,0.0,0.0,0.0,0.0
3292,120310101202302.0,55.67371923101753,37.31506347656228,0.0,0.0,0.0,0.0,0.0
3293,120310101202312.0,55.67371923101753,37.33703613281228,0.0,0.0,0.0,0.0,0.0
3294,120310101202323.0,55.6613002094152,37.32604980468727,0.0,0.0,0.0,0.0,0.0
3295,120310101202333.0,55.6613002094152,37.34802246093727,0.0,1.0,1.0,4.0,4.0
3296,120310101203000.0,55.70474947103216,37.35900878906229,0.0,0.0,0.0,0.0,0.0
3297,120310101203001.0,55.70474947103216,37.36999511718728,0.0,0.0,0.0,0.0,0.0
3298,120310101203002.0,55.69854540142491,37.35900878906229,0.0,0.0,0.0,0.0,0.0
3299,120310101203010.0,55.70474947103216,37.38098144531227,0.0,0.0,0.0,0.0,0.0
3300,120310101203011.0,55.70474947103216,37.39196777343729,0.0,0.0,0.0,6.0,8.0
3301,120310101203012.0,55.69854540142491,37.38098144531227,0.0,0.0,0.0,0.0,0.0
3302,120310101203013.0,55.69854540142491,37.39196777343729,0.0,0.0,0.0,0.0,0.0
3303,120310101203023.0,55.686134294790044,37.36999511718728,0.0,0.0,0.0,0.0,0.0
3304,120310101203031.0,55.692340342706416,37.39196777343729,0.0,0.0,0.0,0.0,0.0
3305,120310101203032.0,55.686134294790044,37.38098144531227,0.0,0.0,0.0,0.0,0.0
3306,120310101203033.0,55.686134294790044,37.39196777343729,0.0,0.0,0.0,0.0,0.0
3307,120310101203100.0,55.70474947103216,37.40295410156228,3.0,5.0,5.0,8.0,10.0
3308,120310101203102.0,55.69854540142491,37.40295410156228,0.0,0.0,0.0,3.0,5.0
3309,120310101203110.0,55.70474947103216,37.42492675781228,0.0,0.0,1.0,1.0,4.0
3310,120310101203120.0,55.692340342706416,37.40295410156228,0.0,0.0,0.0,0.0,0.0
3311,120310101203122.0,55.686134294790044,37.40295410156228,0.0,0.0,0.0,0.0,0.0
3312,120310101203133.0,55.686134294790044,37.43591308593729,0.0,0.0,0.0,1.0,6.0
3313,120310101203210.0,55.67992725758926,37.38098144531227,0.0,0.0,0.0,0.0,0.0
3314,120310101203211.0,55.67992725758926,37.39196777343729,0.0,0.0,0.0,0.0,0.0
3315,120310101203212.0,55.67371923101753,37.38098144531227,0.0,0.0,0.0,0.0,0.0
3316,120310101203213.0,55.67371923101753,37.39196777343729,0.0,0.0,0.0,0.0,0.0
3317,120310101203222.0,55.6613002094152,37.35900878906229,0.0,0.0,0.0,4.0,5.0
3318,120310101203223.0,55.6613002094152,37.36999511718728,0.0,0.0,1.0,1.0,1.0
3319,120310101203301.0,55.67992725758926,37.41394042968728,0.0,0.0,0.0,0.0,2.0
3320,120310101203303.0,55.67371923101753,37.41394042968728,0.0,0.0,0.0,0.0,0.0
3321,120310101203321.0,55.66751021498833,37.41394042968728,0.0,0.0,0.0,7.0,16.0
3322,120310101203322.0,55.6613002094152,37.40295410156228,0.0,0.0,17.0,21.0,27.0
3323,120310101203323.0,55.6613002094152,37.41394042968728,2.0,5.0,14.0,19.0,36.0
3324,120310101203330.0,55.66751021498833,37.42492675781228,0.0,2.0,2.0,9.0,16.0
3325,120310101203332.0,55.6613002094152,37.42492675781228,0.0,5.0,18.0,22.0,26.0
3326,120310101210010.0,55.75434643028723,37.46887207031229,0.0,0.0,0.0,1.0,2.0
3327,120310101210022.0,55.73575498543273,37.44689941406229,0.0,0.0,0.0,3.0,15.0
3328,120310101210023.0,55.73575498543273,37.45788574218727,0.0,0.0,3.0,10.0,13.0
3329,120310101210030.0,55.74195312219277,37.46887207031229,0.0,0.0,2.0,6.0,11.0
3330,120310101210031.0,55.74195312219277,37.47985839843728,0.0,2.0,5.0,14.0,24.0
3331,120310101210032.0,55.73575498543273,37.46887207031229,0.0,2.0,10.0,14.0,24.0
3332,120310101210033.0,55.73575498543273,37.47985839843728,2.0,3.0,11.0,30.0,54.0
3333,120310101210101.0,55.75434643028723,37.50183105468728,0.0,15.0,31.0,37.0,42.0
3334,120310101210102.0,55.74815027044866,37.49084472656227,0.0,1.0,5.0,22.0,52.0
3335,120310101210103.0,55.74815027044866,37.50183105468728,0.0,2.0,10.0,64.0,95.0
3336,120310101210110.0,55.75434643028723,37.51281738281227,2.0,9.0,18.0,28.0,51.0
3337,120310101210111.0,55.75434643028723,37.52380371093729,2.0,2.0,5.0,12.0,77.0
3338,120310101210112.0,55.74815027044866,37.51281738281227,0.0,0.0,9.0,30.0,77.0
3339,120310101210113.0,55.74815027044866,37.52380371093729,0.0,1.0,2.0,43.0,146.0
3340,120310101210120.0,55.74195312219277,37.49084472656227,0.0,0.0,8.0,22.0,58.0
3341,120310101210121.0,55.74195312219277,37.50183105468728,0.0,30.0,51.0,69.0,83.0
3342,120310101210122.0,55.73575498543273,37.49084472656227,0.0,1.0,19.0,28.0,42.0
3343,120310101210123.0,55.73575498543273,37.50183105468728,0.0,0.0,3.0,26.0,68.0
3344,120310101210130.0,55.74195312219277,37.51281738281227,0.0,1.0,36.0,68.0,87.0
3345,120310101210131.0,55.74195312219277,37.52380371093729,1.0,5.0,13.0,22.0,75.0
3346,120310101210132.0,55.73575498543273,37.51281738281227,0.0,1.0,14.0,22.0,70.0
3347,120310101210133.0,55.73575498543273,37.52380371093729,2.0,5.0,12.0,21.0,31.0
3348,120310101210200.0,55.729555860081675,37.44689941406229,0.0,0.0,8.0,14.0,21.0
3349,120310101210201.0,55.729555860081675,37.45788574218727,0.0,3.0,6.0,17.0,27.0
3350,120310101210202.0,55.72335574605282,37.44689941406229,0.0,1.0,5.0,17.0,24.0
3351,120310101210203.0,55.72335574605282,37.45788574218727,1.0,1.0,6.0,19.0,30.0
3352,120310101210210.0,55.729555860081675,37.46887207031229,0.0,2.0,10.0,30.0,44.0
3353,120310101210211.0,55.729555860081675,37.47985839843728,0.0,16.0,17.0,38.0,50.0
3354,120310101210212.0,55.72335574605282,37.46887207031229,0.0,0.0,10.0,30.0,35.0
3355,120310101210213.0,55.72335574605282,37.47985839843728,0.0,0.0,2.0,20.0,28.0
3356,120310101210220.0,55.717154643259434,37.44689941406229,0.0,0.0,2.0,7.0,21.0
3357,120310101210221.0,55.717154643259434,37.45788574218727,0.0,4.0,6.0,11.0,13.0
3358,120310101210222.0,55.71095255161478,37.44689941406229,0.0,2.0,4.0,8.0,11.0
3359,120310101210223.0,55.71095255161478,37.45788574218727,0.0,1.0,1.0,7.0,16.0
3360,120310101210230.0,55.717154643259434,37.46887207031229,0.0,0.0,3.0,8.0,16.0
3361,120310101210231.0,55.717154643259434,37.47985839843728,0.0,0.0,1.0,2.0,10.0
3362,120310101210232.0,55.71095255161478,37.46887207031229,0.0,0.0,6.0,8.0,21.0
3363,120310101210233.0,55.71095255161478,37.47985839843728,0.0,0.0,6.0,15.0,16.0
3364,120310101210300.0,55.729555860081675,37.49084472656227,0.0,0.0,13.0,16.0,37.0
3365,120310101210301.0,55.729555860081675,37.50183105468728,0.0,0.0,0.0,2.0,15.0
3366,120310101210303.0,55.72335574605282,37.50183105468728,0.0,0.0,0.0,6.0,14.0
3367,120310101210311.0,55.729555860081675,37.52380371093729,0.0,1.0,3.0,15.0,22.0
3368,120310101210312.0,55.72335574605282,37.51281738281227,0.0,0.0,3.0,10.0,22.0
3369,120310101210313.0,55.72335574605282,37.52380371093729,0.0,1.0,7.0,14.0,21.0
3370,120310101210320.0,55.717154643259434,37.49084472656227,0.0,0.0,0.0,2.0,8.0
3371,120310101210321.0,55.717154643259434,37.50183105468728,0.0,4.0,10.0,14.0,18.0
3372,120310101210322.0,55.71095255161478,37.49084472656227,0.0,1.0,2.0,4.0,19.0
3373,120310101210323.0,55.71095255161478,37.50183105468728,0.0,1.0,3.0,7.0,46.0
3374,120310101210330.0,55.717154643259434,37.51281738281227,2.0,2.0,13.0,21.0,30.0
3375,120310101210331.0,55.717154643259434,37.52380371093729,0.0,1.0,10.0,15.0,27.0
3376,120310101210332.0,55.71095255161478,37.51281738281227,0.0,2.0,8.0,25.0,49.0
3377,120310101210333.0,55.71095255161478,37.52380371093729,0.0,0.0,5.0,14.0,45.0
3378,120310101211000.0,55.75434643028723,37.53479003906227,0.0,0.0,9.0,147.0,249.0
3379,120310101211001.0,55.75434643028723,37.54577636718729,0.0,0.0,15.0,187.0,311.0
3380,120310101211002.0,55.74815027044866,37.53479003906227,10.0,73.0,201.0,228.0,249.0
3381,120310101211003.0,55.74815027044866,37.54577636718729,0.0,24.0,147.0,237.0,278.0
3382,120310101211010.0,55.75434643028723,37.55676269531228,20.0,27.0,72.0,123.0,175.0
3383,120310101211011.0,55.75434643028723,37.56774902343727,1.0,17.0,62.0,116.0,194.0
3384,120310101211012.0,55.74815027044866,37.55676269531228,0.0,4.0,30.0,147.0,223.0
3385,120310101211013.0,55.74815027044866,37.56774902343727,4.0,5.0,84.0,134.0,235.0
3386,120310101211020.0,55.74195312219277,37.53479003906227,0.0,1.0,7.0,76.0,257.0
3387,120310101211021.0,55.74195312219277,37.54577636718729,1.0,5.0,14.0,53.0,198.0
3388,120310101211022.0,55.73575498543273,37.53479003906227,0.0,0.0,5.0,19.0,34.0
3389,120310101211023.0,55.73575498543273,37.54577636718729,0.0,0.0,5.0,14.0,26.0
3390,120310101211030.0,55.74195312219277,37.55676269531228,2.0,4.0,30.0,105.0,127.0
3391,120310101211031.0,55.74195312219277,37.56774902343727,7.0,9.0,82.0,109.0,151.0
3392,120310101211033.0,55.73575498543273,37.56774902343727,0.0,5.0,19.0,41.0,168.0
3393,120310101211100.0,55.75434643028723,37.57873535156229,0.0,6.0,59.0,134.0,268.0
3394,120310101211101.0,55.75434643028723,37.58972167968727,2.0,12.0,92.0,244.0,375.0
3395,120310101211102.0,55.74815027044866,37.57873535156229,0.0,17.0,54.0,138.0,272.0
3396,120310101211103.0,55.74815027044866,37.58972167968727,6.0,30.0,101.0,234.0,285.0
3397,120310101211110.0,55.75434643028723,37.60070800781229,4.0,19.0,121.0,201.0,386.0
3398,120310101211111.0,55.75434643028723,37.61169433593728,0.0,42.0,96.0,201.0,373.0
3399,120310101211112.0,55.74815027044866,37.60070800781229,2.0,7.0,77.0,171.0,266.0
3400,120310101211113.0,55.74815027044866,37.61169433593728,0.0,3.0,22.0,58.0,265.0
3401,120310101211120.0,55.74195312219277,37.57873535156229,0.0,8.0,33.0,68.0,216.0
3402,120310101211121.0,55.74195312219277,37.58972167968727,1.0,4.0,34.0,115.0,225.0
3403,120310101211122.0,55.73575498543273,37.57873535156229,0.0,1.0,24.0,68.0,144.0
3404,120310101211123.0,55.73575498543273,37.58972167968727,9.0,30.0,71.0,99.0,139.0
3405,120310101211130.0,55.74195312219277,37.60070800781229,3.0,16.0,55.0,107.0,175.0
3406,120310101211131.0,55.74195312219277,37.61169433593728,0.0,20.0,58.0,108.0,169.0
3407,120310101211132.0,55.73575498543273,37.60070800781229,0.0,5.0,24.0,83.0,186.0
3408,120310101211133.0,55.73575498543273,37.61169433593728,1.0,10.0,44.0,102.0,183.0
3409,120310101211200.0,55.729555860081675,37.53479003906227,0.0,2.0,7.0,11.0,20.0
3410,120310101211202.0,55.72335574605282,37.53479003906227,0.0,2.0,8.0,11.0,16.0
3411,120310101211210.0,55.729555860081675,37.55676269531228,0.0,3.0,17.0,67.0,88.0
3412,120310101211211.0,55.729555860081675,37.56774902343727,1.0,40.0,54.0,94.0,134.0
3413,120310101211212.0,55.72335574605282,37.55676269531228,1.0,2.0,17.0,33.0,78.0
3414,120310101211213.0,55.72335574605282,37.56774902343727,4.0,9.0,58.0,87.0,132.0
3415,120310101211231.0,55.717154643259434,37.56774902343727,0.0,0.0,10.0,31.0,52.0
3416,120310101211300.0,55.729555860081675,37.57873535156229,0.0,12.0,39.0,107.0,165.0
3417,120310101211301.0,55.729555860081675,37.58972167968727,1.0,9.0,29.0,97.0,135.0
3418,120310101211302.0,55.72335574605282,37.57873535156229,0.0,8.0,43.0,67.0,127.0
3419,120310101211303.0,55.72335574605282,37.58972167968727,0.0,3.0,13.0,51.0,89.0
3420,120310101211311.0,55.729555860081675,37.61169433593728,6.0,27.0,55.0,101.0,179.0
3421,120310101211312.0,55.72335574605282,37.60070800781229,0.0,4.0,21.0,71.0,114.0
3422,120310101211313.0,55.72335574605282,37.61169433593728,6.0,21.0,47.0,103.0,177.0
3423,120310101211320.0,55.717154643259434,37.57873535156229,0.0,5.0,14.0,26.0,56.0
3424,120310101211321.0,55.717154643259434,37.58972167968727,0.0,1.0,7.0,24.0,69.0
3425,120310101211322.0,55.71095255161478,37.57873535156229,1.0,1.0,7.0,26.0,87.0
3426,120310101211323.0,55.71095255161478,37.58972167968727,1.0,8.0,57.0,74.0,91.0
3427,120310101211330.0,55.717154643259434,37.60070800781229,0.0,3.0,17.0,50.0,106.0
3428,120310101211331.0,55.717154643259434,37.61169433593728,1.0,6.0,31.0,99.0,147.0
3429,120310101211332.0,55.71095255161478,37.60070800781229,0.0,3.0,27.0,75.0,100.0
3430,120310101211333.0,55.71095255161478,37.61169433593728,4.0,6.0,20.0,114.0,159.0
3431,120310101212001.0,55.70474947103216,37.45788574218727,0.0,1.0,2.0,6.0,12.0
3432,120310101212003.0,55.69854540142491,37.45788574218727,0.0,0.0,2.0,4.0,6.0
3433,120310101212010.0,55.70474947103216,37.46887207031229,0.0,2.0,7.0,16.0,18.0
3434,120310101212011.0,55.70474947103216,37.47985839843728,5.0,6.0,8.0,15.0,24.0
3435,120310101212012.0,55.69854540142491,37.46887207031229,0.0,0.0,1.0,4.0,16.0
3436,120310101212013.0,55.69854540142491,37.47985839843728,0.0,0.0,1.0,2.0,15.0
3437,120310101212020.0,55.692340342706416,37.44689941406229,0.0,0.0,0.0,1.0,1.0
3438,120310101212021.0,55.692340342706416,37.45788574218727,0.0,0.0,2.0,2.0,7.0
3439,120310101212023.0,55.686134294790044,37.45788574218727,0.0,0.0,2.0,6.0,10.0
3440,120310101212030.0,55.692340342706416,37.46887207031229,0.0,0.0,3.0,5.0,6.0
3441,120310101212031.0,55.692340342706416,37.47985839843728,0.0,0.0,1.0,4.0,13.0
3442,120310101212032.0,55.686134294790044,37.46887207031229,0.0,0.0,4.0,7.0,24.0
3443,120310101212033.0,55.686134294790044,37.47985839843728,0.0,1.0,2.0,5.0,16.0
3444,120310101212100.0,55.70474947103216,37.49084472656227,0.0,4.0,7.0,17.0,68.0
3445,120310101212101.0,55.70474947103216,37.50183105468728,0.0,5.0,26.0,56.0,92.0
3446,120310101212102.0,55.69854540142491,37.49084472656227,0.0,0.0,14.0,49.0,70.0
3447,120310101212103.0,55.69854540142491,37.50183105468728,0.0,28.0,48.0,68.0,92.0
3448,120310101212110.0,55.70474947103216,37.51281738281227,2.0,14.0,29.0,46.0,62.0
3449,120310101212111.0,55.70474947103216,37.52380371093729,0.0,0.0,28.0,41.0,62.0
3450,120310101212112.0,55.69854540142491,37.51281738281227,0.0,0.0,10.0,40.0,85.0
3451,120310101212120.0,55.692340342706416,37.49084472656227,0.0,2.0,9.0,21.0,48.0
3452,120310101212121.0,55.692340342706416,37.50183105468728,0.0,2.0,11.0,44.0,58.0
3453,120310101212122.0,55.686134294790044,37.49084472656227,0.0,0.0,6.0,13.0,25.0
3454,120310101212131.0,55.692340342706416,37.52380371093729,0.0,17.0,40.0,59.0,71.0
3455,120310101212132.0,55.686134294790044,37.51281738281227,1.0,1.0,1.0,10.0,27.0
3456,120310101212133.0,55.686134294790044,37.52380371093729,0.0,1.0,8.0,50.0,70.0
3457,120310101212200.0,55.67992725758926,37.44689941406229,0.0,1.0,8.0,10.0,20.0
3458,120310101212201.0,55.67992725758926,37.45788574218727,0.0,2.0,5.0,34.0,47.0
3459,120310101212202.0,55.67371923101753,37.44689941406229,0.0,1.0,10.0,16.0,27.0
3460,120310101212203.0,55.67371923101753,37.45788574218727,0.0,2.0,3.0,25.0,60.0
3461,120310101212210.0,55.67992725758926,37.46887207031229,2.0,14.0,27.0,33.0,50.0
3462,120310101212211.0,55.67992725758926,37.47985839843728,0.0,0.0,2.0,18.0,53.0
3463,120310101212212.0,55.67371923101753,37.46887207031229,0.0,5.0,31.0,57.0,65.0
3464,120310101212213.0,55.67371923101753,37.47985839843728,0.0,7.0,14.0,33.0,80.0
3465,120310101212220.0,55.66751021498833,37.44689941406229,0.0,2.0,9.0,12.0,18.0
3466,120310101212221.0,55.66751021498833,37.45788574218727,1.0,2.0,6.0,13.0,26.0
3467,120310101212230.0,55.66751021498833,37.46887207031229,0.0,0.0,16.0,30.0,95.0
3468,120310101212231.0,55.66751021498833,37.47985839843728,0.0,4.0,42.0,82.0,106.0
3469,120310101212232.0,55.6613002094152,37.46887207031229,0.0,2.0,15.0,29.0,89.0
3470,120310101212233.0,55.6613002094152,37.47985839843728,1.0,23.0,68.0,87.0,107.0
3471,120310101212300.0,55.67992725758926,37.49084472656227,0.0,3.0,11.0,14.0,21.0
3472,120310101212301.0,55.67992725758926,37.50183105468728,0.0,0.0,11.0,27.0,42.0
3473,120310101212302.0,55.67371923101753,37.49084472656227,0.0,2.0,4.0,13.0,40.0
3474,120310101212303.0,55.67371923101753,37.50183105468728,1.0,5.0,12.0,26.0,57.0
3475,120310101212310.0,55.67992725758926,37.51281738281227,1.0,3.0,21.0,33.0,44.0
3476,120310101212311.0,55.67992725758926,37.52380371093729,0.0,3.0,15.0,32.0,46.0
3477,120310101212312.0,55.67371923101753,37.51281738281227,0.0,3.0,31.0,54.0,73.0
3478,120310101212313.0,55.67371923101753,37.52380371093729,0.0,1.0,12.0,29.0,72.0
3479,120310101212320.0,55.66751021498833,37.49084472656227,2.0,2.0,8.0,45.0,86.0
3480,120310101212321.0,55.66751021498833,37.50183105468728,0.0,0.0,2.0,53.0,70.0
3481,120310101212322.0,55.6613002094152,37.49084472656227,0.0,1.0,15.0,76.0,92.0
3482,120310101212323.0,55.6613002094152,37.50183105468728,0.0,0.0,3.0,36.0,69.0
3483,120310101212330.0,55.66751021498833,37.51281738281227,0.0,23.0,48.0,58.0,78.0
3484,120310101212331.0,55.66751021498833,37.52380371093729,4.0,4.0,12.0,41.0,79.0
3485,120310101212332.0,55.6613002094152,37.51281738281227,1.0,5.0,31.0,35.0,68.0
3486,120310101212333.0,55.6613002094152,37.52380371093729,1.0,2.0,5.0,25.0,63.0
3487,120310101213000.0,55.70474947103216,37.53479003906227,0.0,0.0,28.0,28.0,35.0
3488,120310101213001.0,55.70474947103216,37.54577636718729,0.0,0.0,2.0,2.0,33.0
3489,120310101213003.0,55.69854540142491,37.54577636718729,0.0,0.0,1.0,6.0,38.0
3490,120310101213010.0,55.70474947103216,37.55676269531228,0.0,0.0,0.0,10.0,23.0
3491,120310101213011.0,55.70474947103216,37.56774902343727,3.0,7.0,12.0,19.0,36.0
3492,120310101213012.0,55.69854540142491,37.55676269531228,1.0,5.0,10.0,20.0,41.0
3493,120310101213013.0,55.69854540142491,37.56774902343727,0.0,0.0,9.0,26.0,48.0
3494,120310101213020.0,55.692340342706416,37.53479003906227,2.0,16.0,58.0,68.0,86.0
3495,120310101213021.0,55.692340342706416,37.54577636718729,0.0,2.0,19.0,45.0,91.0
3496,120310101213022.0,55.686134294790044,37.53479003906227,0.0,1.0,9.0,41.0,106.0
3497,120310101213023.0,55.686134294790044,37.54577636718729,4.0,10.0,52.0,71.0,91.0
3498,120310101213030.0,55.692340342706416,37.55676269531228,4.0,5.0,18.0,32.0,60.0
3499,120310101213031.0,55.692340342706416,37.56774902343727,1.0,2.0,20.0,56.0,87.0
3500,120310101213032.0,55.686134294790044,37.55676269531228,0.0,1.0,37.0,65.0,122.0
3501,120310101213033.0,55.686134294790044,37.56774902343727,1.0,4.0,36.0,68.0,109.0
3502,120310101213100.0,55.70474947103216,37.57873535156229,0.0,6.0,20.0,29.0,74.0
3503,120310101213101.0,55.70474947103216,37.58972167968727,2.0,4.0,38.0,69.0,88.0
3504,120310101213102.0,55.69854540142491,37.57873535156229,0.0,4.0,8.0,21.0,53.0
3505,120310101213103.0,55.69854540142491,37.58972167968727,0.0,0.0,1.0,15.0,54.0
3506,120310101213110.0,55.70474947103216,37.60070800781229,0.0,1.0,8.0,52.0,78.0
3507,120310101213111.0,55.70474947103216,37.61169433593728,0.0,3.0,8.0,22.0,122.0
3508,120310101213112.0,55.69854540142491,37.60070800781229,0.0,0.0,1.0,6.0,26.0
3509,120310101213113.0,55.69854540142491,37.61169433593728,0.0,1.0,3.0,19.0,60.0
3510,120310101213120.0,55.692340342706416,37.57873535156229,0.0,9.0,25.0,57.0,71.0
3511,120310101213121.0,55.692340342706416,37.58972167968727,3.0,5.0,9.0,20.0,65.0
3512,120310101213122.0,55.686134294790044,37.57873535156229,1.0,5.0,32.0,58.0,99.0
3513,120310101213123.0,55.686134294790044,37.58972167968727,0.0,1.0,7.0,31.0,83.0
3514,120310101213130.0,55.692340342706416,37.60070800781229,0.0,2.0,31.0,46.0,56.0
3515,120310101213131.0,55.692340342706416,37.61169433593728,0.0,2.0,6.0,49.0,55.0
3516,120310101213132.0,55.686134294790044,37.60070800781229,0.0,6.0,46.0,54.0,71.0
3517,120310101213133.0,55.686134294790044,37.61169433593728,0.0,0.0,7.0,49.0,77.0
3518,120310101213200.0,55.67992725758926,37.53479003906227,0.0,5.0,15.0,27.0,49.0
3519,120310101213201.0,55.67992725758926,37.54577636718729,0.0,4.0,15.0,64.0,86.0
3520,120310101213202.0,55.67371923101753,37.53479003906227,0.0,3.0,16.0,32.0,51.0
3521,120310101213203.0,55.67371923101753,37.54577636718729,0.0,1.0,10.0,55.0,90.0
3522,120310101213210.0,55.67992725758926,37.55676269531228,2.0,4.0,13.0,69.0,110.0
3523,120310101213211.0,55.67992725758926,37.56774902343727,2.0,19.0,38.0,62.0,96.0
3524,120310101213212.0,55.67371923101753,37.55676269531228,0.0,5.0,30.0,58.0,88.0
3525,120310101213213.0,55.67371923101753,37.56774902343727,0.0,3.0,11.0,58.0,87.0
3526,120310101213220.0,55.66751021498833,37.53479003906227,0.0,2.0,8.0,29.0,56.0
3527,120310101213221.0,55.66751021498833,37.54577636718729,0.0,10.0,30.0,63.0,83.0
3528,120310101213222.0,55.6613002094152,37.53479003906227,1.0,4.0,11.0,25.0,70.0
3529,120310101213223.0,55.6613002094152,37.54577636718729,0.0,6.0,11.0,54.0,75.0
3530,120310101213230.0,55.66751021498833,37.55676269531228,0.0,1.0,43.0,66.0,77.0
3531,120310101213231.0,55.66751021498833,37.56774902343727,1.0,1.0,7.0,20.0,54.0
3532,120310101213232.0,55.6613002094152,37.55676269531228,0.0,4.0,11.0,15.0,60.0
3533,120310101213233.0,55.6613002094152,37.56774902343727,0.0,2.0,6.0,16.0,42.0
3534,120310101213300.0,55.67992725758926,37.57873535156229,0.0,2.0,18.0,42.0,85.0
3535,120310101213301.0,55.67992725758926,37.58972167968727,0.0,3.0,7.0,20.0,53.0
3536,120310101213302.0,55.67371923101753,37.57873535156229,1.0,6.0,19.0,35.0,55.0
3537,120310101213303.0,55.67371923101753,37.58972167968727,0.0,2.0,13.0,25.0,43.0
3538,120310101213310.0,55.67992725758926,37.60070800781229,0.0,2.0,15.0,28.0,46.0
3539,120310101213311.0,55.67992725758926,37.61169433593728,0.0,1.0,4.0,10.0,59.0
3540,120310101213312.0,55.67371923101753,37.60070800781229,0.0,3.0,11.0,16.0,35.0
3541,120310101213313.0,55.67371923101753,37.61169433593728,1.0,4.0,6.0,12.0,26.0
3542,120310101213320.0,55.66751021498833,37.57873535156229,1.0,1.0,6.0,26.0,40.0
3543,120310101213321.0,55.66751021498833,37.58972167968727,2.0,3.0,6.0,26.0,36.0
3544,120310101213322.0,55.6613002094152,37.57873535156229,4.0,5.0,11.0,16.0,29.0
3545,120310101213323.0,55.6613002094152,37.58972167968727,0.0,0.0,3.0,20.0,51.0
3546,120310101213330.0,55.66751021498833,37.60070800781229,0.0,0.0,9.0,21.0,35.0
3547,120310101213331.0,55.66751021498833,37.61169433593728,0.0,2.0,7.0,17.0,38.0
3548,120310101213332.0,55.6613002094152,37.60070800781229,0.0,1.0,15.0,54.0,78.0
3549,120310101213333.0,55.6613002094152,37.61169433593728,0.0,0.0,13.0,49.0,80.0
3550,120310101220000.0,55.65508921421172,37.27111816406227,0.0,0.0,0.0,0.0,0.0
3551,120310101220001.0,55.65508921421172,37.28210449218729,0.0,0.0,0.0,0.0,0.0
3552,120310101220100.0,55.65508921421172,37.31506347656228,0.0,0.0,0.0,0.0,0.0
